"countryName","2015.GDP(currentUS$)","2015.Foreigndirectinvestmentnetinflows(BoPcurrentUS$)","2015.Netfinancialaccount(BoPcurrentUS$)","2015.GDPgrowth(annual%)","2015.GDPpercapitagrowth(annual%)","2015.Grosscapitalformation(annual%growth)","2015.Industry(includingconstruction)valueadded(annual%growth)","2015.Manufacturingvalueadded(annual%growth)","2015.Servicesvalueadded(annual%growth)","2015.Exportsofgoodsandservices(annual%growth)","2015.Agedependencyratioold(%ofworking-agepopulation)","2015.Agedependencyratioyoung(%ofworking-agepopulation)","2015.Populationgrowth(annual%)","2015.Populationfemale(%oftotal)","2015.Populationmale(%oftotal)","2015.Populationages15-19female(%offemalepopulation)","2015.Populationages15-19male(%ofmalepopulation)","2015.Populationages20-24female(%offemalepopulation)","2015.Populationages20-24male(%ofmalepopulation)","2015.Populationages25-29male(%ofmalepopulation)","2015.Populationages25-29female(%offemalepopulation)","2015.Populationages65andabove(%oftotal)","2015.Populationages65andabovefemale","2015.Populationages65andabovefemale(%oftotal)","2015.Populationages15-64male(%oftotal)","2015.Populationages15-64female(%oftotal)","2015.Laborforceparticipationrateforages15-24female(%)(modeledILOestimate)","2015.Laborforceparticipationrateforages15-24male(%)(modeledILOestimate)","2015.Laborforceparticipationrateforages15-24total(%)(modeledILOestimate)","2015.Laborforcefemale(%oftotallaborforce)","2015.Laborforcetotal","2015.Ratiooffemaletomalelaborforceparticipationrate(%)(modeledILOestimate)"
"Cambodia",1.8e+10,1.7e+09,-1.62e+09,7.036087179,5.333422892,9.908329355,11.72752224,9.224423419,6.989496008,7.21259781,6.408537284,49.16441484,1.60352658,51.22594784,48.77405216,9.665895967,10.55530268,9.986261253,11.04709935,8.250813396,8.1882353,4.119313285,382274,4.809052049,63.62091939,64.90474146,74.5719986,77.35099792,75.99299622,49.94309187,8967963,91.32129627
"Cameroon",3.09e+10,6.94e+08,-1.16e+09,5.651463744,2.900267022,-0.286005953,9.554464702,3.076737258,3.421977623,6.368342658,5.876958171,79.99142554,2.638536081,49.97017455,50.02982545,10.42810391,10.55550668,9.275502973,9.35762414,8.218013275,8.196518736,3.161892331,392372,3.438706295,53.73874034,53.8643423,52.35800171,60.27500153,56.34000015,46.90407347,9910668,87.39597239
"CentralAfricanRepublic",1.58e+09,3e+06,-86300000,4.799886081,4.091983725,44.70405551,1.300238906,2.121252671,2.743162471,0.465189801,6.955077212,83.08036241,0.677771774,50.67698642,49.32301358,11.27814229,11.42625236,8.966511389,9.078012287,7.310744668,7.276584884,3.659884296,93563,4.061197277,52.60715122,52.63587386,51.54100037,56.49900055,54.0019989,45.16285092,1833456,78.96782543
"Chad",1.1e+10,6e+08,-72700000,2.767675685,-0.459812013,-28.72816429,-4.299995259,-2.499999925,-2.796681337,29.20002135,4.929448368,95.24005272,3.190940272,49.95383818,50.04616182,11.10270582,11.21987559,9.1137486,9.158180927,7.340297074,7.311281122,2.462637086,186479,2.664655685,49.81876074,50.09676719,56.26599884,55.625,55.94400024,45.74774667,5232367,83.3875797
"Comoros",5.66e+08,5146839.506,12588888.8888889,1.015118459,-1.328791327,0.619287240766234,1.64717874333766,1.2207794187013,2.33760891093507,4.72727267748052,5.079054686,70.46796038,2.347699491,49.5663303,50.4336697,10.38754781,10.5524511,9.337322822,9.45703654,8.43941044,8.372216138,2.893273169,12296,3.190898569,56.89142006,57.03964749,14.18299961,13.37100029,13.77099991,41.40521121,199301,71.01909734
"CongoDemRep",3.79e+10,1.67e+09,-1.51e+09,6.91618781,3.44510359,-9.420883245,5.911433928,13.73232483,8.391248389,4.097902383,5.95939189,91.51992162,3.300416414,50.13417066,49.86582934,10.22409081,10.35174318,8.561279276,8.638781996,7.151683619,7.138176394,3.017729697,1271856,3.329418816,50.45284679,50.82259699,51.77999878,42.70800018,47.23199844,49.8697874,29613110,97.13057165
"CongoRep",8.55e+09,4.28e+09,-4.14e+09,2.646485877,0.08739607,-1.992522018,0.221011305,10.30558495,3.847840558,-4.499978219,6.209445873,78.27102001,2.524714384,49.97752042,50.02247958,9.803744865,9.863682474,8.176556325,8.194458061,7.350942098,7.346860795,3.365909688,90798,3.636721928,54.21167733,54.2009269,44.47600174,44.33599854,44.40599823,48.5920156,2007089,93.74036848
"CotedIvoire",3.31e+10,4.94e+08,-2958240.691,8.842865442,6.124571814,10.54265896,8.295765745,2.815528444,8.146116157,6.926968196,5.302286638,78.47931072,2.529163078,49.24581572,50.75418428,11.11015524,10.91576865,9.260886552,9.141239401,7.474481646,7.610634415,2.885102053,302027,2.654025612,54.67568412,54.14108734,31.3939991,40.74100113,36.10200119,40.5161354,7663648,71.42262465
"Djibouti",1.63e+09,1.24e+08,-3.18e+08,9.683798116,7.880204553,15.14965032,6.536749435,-7.320461326,0.850875912,25.29801231,6.417571661,50.09611084,1.658026934,49.80008928,50.19991072,10.40006236,10.53589111,10.04129019,10.12692214,9.797641985,9.760897948,4.100326284,20366,4.409628172,63.9203026,63.86252769,38.9129982,39.22499847,39.07099915,41.67471179,371861,71.4391629
"EgyptArabRep",3.33e+11,6925200000,-22162300000,4.372019078,2.18436429,8.6,1.135059038,3.056708795,5.049512206,-0.625978091,8.192927006,53.61959213,2.118294825,49.44565567,50.55434433,8.556662808,8.794851402,8.689701452,8.809791621,8.973644677,9.008818218,5.063221962,2677847,5.77505119,61.86733929,61.73098525,20.39999962,42.90000153,31.88999939,23.12471748,30077388,30.17545607
"ElSalvador",23166030400,4.95e+08,-7.6e+08,2.377628955,1.870174729,-2.407600722,-0.459710348,3.311077933,2.647967748,2.790998872,12.43885568,44.39663654,0.496901568,52.95079794,47.04920206,10.02618393,11.3650268,9.551839517,10.14498121,7.814891122,8.085395757,7.931148433,284724,8.518274302,61.99774341,65.32798126,31.76499939,60.06999969,45.74700165,41.86758366,2779506,60.02571884
"Eritrea",2387272727.27273,49300000,-1.28e+08,5.73179566736364,3.76927076972727,11.335090365,0.544586123933333,-4.86093164693333,2.2728131104,135.081573259091,6.56262044045454,76.2836226309091,1.87295385627273,49.9482190136364,50.0517809863636,10.5267474327273,10.6194181709091,10.4737232109091,10.4907576554545,9.11207175090909,9.17221511009091,3.58910650963636,85845.1818181818,3.87367945381818,54.2417680818182,55.1411980627273,69.24199677,76.58200073,72.9469986,46.8752973245455,2087653.36363636,86.03843957
"Ethiopia",6.45e+10,2.63e+09,-4.67e+09,10.39246302,7.622224694,26.26626587,19.84619306,18.2226441,11.1052432,-11.21872986,6.338500896,75.78150304,2.541468619,50.07572765,49.92427235,11.65977584,11.92320264,9.626885629,9.811583357,7.704105595,7.700837467,3.480397957,1863653,3.726400857,54.59212093,55.22462594,72.90100098,78.95800018,75.95600128,47.15278346,48171784,87.25536983
"GambiaThe",9.08e+08,-1692732.888,-43100000,4.299999773,1.149360163,-1.595193702,8.297036399,1.499998328,3.512716727,-11.89525078,4.479516127,87.82383772,3.067312186,50.49722287,49.50277713,10.70201527,10.91455311,9.068469145,8.99598451,7.437798723,7.777494054,2.329400938,22183,2.221354362,51.01255517,52.97053448,36.7179985,45.06499863,40.86500168,44.18519542,636668,75.15940963
"Georgia",1.4e+10,1.66e+09,-1.77e+09,2.880318509,3.154326513,19.26443309,4.113739123,-1.159108358,2.548975388,8.50893746,21.92188096,28.06895923,-0.265982613,52.27303843,47.72696157,5.389096902,6.610659199,6.631364199,7.524739665,7.722678199,6.878462106,14.61547494,338265,17.40902546,67.85097503,65.59311728,29.30900002,51.98099899,41.04800034,46.13244623,2058239,74.80654843
"Ghana",3.73e+10,3.19e+09,-2.67e+09,3.837040864,1.50204564,9.466868006,-0.337688118,2.215454,6.248060518,8.112872514,5.85706324,67.10127148,2.274380311,50.24464866,49.75535134,10.15859783,10.71849031,9.076115831,9.504151471,8.146289594,8.183894368,3.386401268,511543,3.691081776,57.10189844,58.52593833,52.15599823,55.52799988,53.87599945,49.59975014,12951160,94.26554418
"Guinea",8.86e+09,-53200000,5.62e+08,3.81494989,1.359217666,7.899308062,-4.001935187,9.984623701,5.714771681,5.531876664,5.626602322,78.55289219,2.393916866,49.88748326,50.11251674,10.589205,10.77230446,9.056073096,9.218529577,7.723193097,7.61552823,3.054955894,197621,3.276122226,54.32780823,54.26177215,49.69300079,38.70000076,44.13700104,48.95862644,4463720,95.72349459
"GuineaBissau",1.05e+09,18600000,67500000,6.134082942,3.449628434,-9.821795446,5.124153499,9.060332142,8.933497945,17.19921012,5.190178848,75.21948416,2.561841573,50.84330776,49.15669224,10.36597626,10.68510559,9.508717556,9.579207039,8.21984229,8.373296897,2.876885174,28880,3.20819378,54.97895633,55.86511811,48.84600067,51.61600113,50.22100067,47.07799512,737918,83.73452898
"Haiti",8.72e+09,105680000,-3.95e+08,1.211218343,-0.098396905,6.544864788,3.193335647,4.56053068,2.850356295,3.647058824,7.514270214,54.75026689,1.302387138,50.54250877,49.45749123,10.24801409,10.68010942,9.657413749,9.813518903,9.027967728,8.987384468,4.630876437,276644,5.110125453,61.16074842,62.08472519,31.68499947,38.74700165,35.22900009,47.93630439,4794239,87.55855355
"Honduras",2.1e+10,1.32e+09,-1.08e+09,3.840079971,2.083154798,22.42800678,4.196111241,3.945678516,3.067745486,2.899861758,7.052493136,52.7060976,1.706429882,50.14751435,49.85248565,10.69574041,11.11695868,9.975454143,10.29073514,9.021034014,8.857115517,4.414468795,216661,4.82151401,62.28233255,62.9048008,41.14799881,73.56999969,57.59500122,37.56753971,4074270,58.5483101
"India",2.1e+12,4.4e+10,-2.29e+10,8.154425028,6.899035599,3.348336706,9.794584597,12.75892381,9.741032981,0,8.577970717,43.61502645,1.167527075,48.16376541,51.83623459,9.261451841,9.570304034,8.902885628,9.144091068,8.654075748,8.578312676,5.636245344,38711169,6.139857576,65.69055769,65.72271356,16.50499916,49.29999924,33.74900055,24.52054308,503834632,34.47547638
"Indonesia",8.61e+11,1.98e+10,-1.79e+10,4.8763223,3.645003674,3.002346471,2.991831063,4.329308882,5.465887572,-2.120239724,7.599336192,41.55149578,1.181013915,49.62895098,50.37104902,8.532069408,8.905030119,8.369229982,8.56334561,8.268969228,8.187749116,5.09506792,7307408,5.703425226,67.19333086,66.89691884,37.24399948,55.83599854,46.76300049,37.09186485,122582281,59.09283172
"Kenya",6.4e+10,6.2e+08,-4.16e+09,5.718507131,3.005934527,5.007422525,7.265461059,3.598470454,5.936762691,6.203878524,4.601691304,73.73172867,2.599336534,50.29873339,49.70126661,10.82321475,11.0432954,9.135820988,9.259355413,8.618635335,8.568605971,2.580386393,673360,2.83409691,55.72924216,56.41615112,32.83100128,37.42100143,35.13199997,48.31688237,18171576,90.50922604
"Kiribati",1.69e+08,837637.7448,1.06e+08,10.29603364,8.383635222,,11.4657210374468,0,4.08315209257447,,6.036482803,56.95725306,1.749085489,50.70545325,49.29454675,10.23018352,10.89114271,8.99329801,9.543059265,8.902403811,8.584511737,3.703506009,2492,4.372083231,60.70345773,61.98112214,,,,,,
"KoreaDemPeoplesRep",,81644000,,,,,,,,,14.01371597,30.50308316,0.506566972,51.0972941,48.9027059,7.39127145,8.101566648,7.620592299,8.276285752,7.71291405,7.134591802,9.696946001,1577921,12.23293385,70.9016831,67.56376755,75.72699738,73.81999969,74.75299835,47.81355212,16033929,85.65579977
"Kosovo",6.44e+09,3.43e+08,-3.43e+08,4.094454536,5.249904137,11.29447388,6.930471077,4.840571662,2.970518499,1.915526472,,,-1.103885809,,,,,,,,,,,,,,,,,,,
"KyrgyzRepublic",6.68e+09,1144054000,-7.67e+08,3.875825531,1.758864491,-2.301910958,2.898493212,-6.245474464,2.561378594,-5.633420828,6.621794339,48.12538967,2.059025966,50.42055934,49.57944066,8.48828807,9.001201499,9.395885329,9.883481417,10.08169093,9.947355234,4.27911067,155437,5.175208099,64.56427263,64.67789444,33.18500137,52.91400146,43.23500061,40.81640062,2561561,65.9493908
"LaoPDR",1.44e+10,1.42e+09,-2.97e+09,7.269591775,5.85998123,9.383947929,7.007910048,4.418297515,8.019091994,6.652,6.226305974,54.02356868,1.322792589,50.15603302,49.84396698,10.54552363,10.90724951,10.33734893,10.61344435,9.194334398,9.015897331,3.885373382,146137,4.37223719,62.11445787,62.68867889,64.5510025,58.35499954,61.41600037,49.85543705,3452821,96.52000505
"Lesotho",2.51e+09,1.13e+08,-1.13e+08,2.516587746,1.156076618,1.455077774,5.424658113,12.29569962,3.508964157,12.98038209,7.411535332,59.51188996,1.335998003,51.49915872,48.50084128,11.12223286,11.90585224,10.35468352,11.08307853,10.02621536,9.372656099,4.440081025,57337,5.119704124,59.31242741,60.46853012,37.22700119,51.54800034,44.41600037,46.8637009,926235,79.82116632
"Liberia",2.034e+09,7.21e+08,-1.04e+09,0,-2.419848249,-2.836683039,-15.9,-0.073816439,6.886657102,-32.58721606,5.538504879,77.64076172,2.449607646,49.5893431,50.4106569,10.48526172,10.65684781,8.614226838,8.715559929,7.67459864,7.622756273,3.023543538,73133,3.277549016,54.30677233,54.88062736,29.5890007,30.0340004,29.81500053,48.37838622,1447262,93.50455596
"Madagascar",9.74e+09,5.17e+08,-2.99e+08,3.116614714,0.375158368,3.027425831,7.287090164,4.60562151933333,3.331000236,12.15465219,5.10432698,75.00261605,2.694577946,50.14545219,49.85454781,11.1413249,11.1736745,9.28179868,9.282977996,7.671561278,7.643629937,2.834053421,372655,3.06654162,55.31320646,55.73070226,73.59700012,78.44100189,76.01399994,48.76085859,12238232,93.19013137
"Malawi",6.37e+09,5.16e+08,-8.41e+08,2.799999999,-0.152737774,14.60307962,3.500033957,2.934345013,3.257762212,16.39996471,5.740424083,85.30779792,2.91437124,50.48180208,49.51819792,11.15549808,11.39037981,9.631782681,9.752769809,8.25923943,8.172757782,3.004699035,302854,3.413796108,52.00283655,52.67629175,62.04000092,65.86299896,63.94900131,48.03860009,7494698,88.26133988
"Mali",1.31e+10,2.75e+08,-313805194.805195,5.962581591,2.898828067,45.90011213,-0.570330666,,7.011384288,26.63138929,5.115337762,96.75628399,2.93397742,49.99033371,50.00966629,10.41909158,10.66035765,8.531139905,8.644456133,7.068235946,7.003369571,2.533955846,247842,2.838231717,49.05171856,50.02132321,52.89599991,67.44200134,60.23799896,42.99850611,6481074,73.21077541
"Mauritania",4.84e+09,5.02e+08,-1.06e+09,1.399996443,-1.47109632,-1.020716324,-0.974308344,3.43313006,4.099082786,9.359042755,5.471519286,71.01762891,2.872311257,49.64077509,50.35922491,10.21903576,10.36410244,9.021094384,9.191085527,8.116492648,7.939089033,3.100201538,74500,3.588381351,56.78691364,56.53261212,21.95199966,42.15599823,32.20800018,31.23476463,1234381,45.53079012
"MicronesiaFedSts",315179700,8e+05,27445677.9220779,4.931500557,4.511505276,,-5.998524832,13.29798954,3.431372549,,7.067440016,55.32507114,0.401059795,48.78623345,51.21376655,12.37977466,12.46797928,11.18831704,11.51436959,9.885753819,8.701370078,4.352072621,2487,4.881639383,61.72472467,61.42582342,,,,,,
"Moldova",6.51e+09,216140000,-458050000,-0.40000013,-0.335853401,-12.49999985,3.2000009,3.600002185,3.421980983,2.899999931,13.36966022,21.15693902,-0.064383615,51.95727866,48.04272134,5.637206986,6.319218841,7.71122012,8.660104453,11.10178836,9.890271144,9.938292859,221353,11.98695807,75.40767255,73.34252908,18.02400017,25.10499954,21.62899971,49.21371162,1320953,87.29423017
"Mongolia",1.17e+10,94300000,-1.06e+09,2.379835807,0.557729593,-26.46039459,9.942493818,2.649921601,0.637866255,0.121670792,5.769359327,42.74138108,1.795779088,50.48681907,49.51318093,7.534216497,7.836311507,8.912524203,9.311603003,10.56456614,10.24465544,3.884809483,67209,4.471864957,67.31610249,67.35410165,26.49099922,37.03300095,31.81999969,45.34522492,1279224,79.97946448
"Morocco",1.01e+11,3.25e+09,-1.47e+09,4.549502042,3.080330027,0.866163197,1.796131143,2.311286442,1.681303843,5.514852731,9.699318195,41.94359335,1.404045472,50.52078223,49.47921777,8.207043556,8.799407215,8.644360271,9.100776346,8.4560356,8.447174469,6.396156666,1202353,6.838191564,65.39131763,66.48607463,17.30900002,50.72700119,34.34799957,26.10520833,12357082,33.66159405
"Mozambique",1.48e+10,3.87e+09,-5.65e+09,6.593985906,3.55604092,-8.703979978,12.37273396,8.995161117,6.673372781,-1.211042289,6.06312115,87.47918573,2.891416842,51.23165991,48.76834009,10.58422014,11.05794427,8.755142037,9.068786007,7.376977356,7.249568373,3.132711007,509511,3.55051419,50.75716576,52.53559775,74.74099731,66.22399902,70.5019989,54.9760686,12125074,110.7706527
"Myanmar",5.97e+10,4.08e+09,-4.29e+09,6.992515574,6.013547473,,8.32473422,9.899999447,8.662264658,,7.961292931,41.7298208,0.919199181,51.16153297,48.83846703,9.025753878,9.475768773,8.436250316,8.751071038,8.142654404,7.953492145,5.318480658,1588592,5.9252551,66.60020358,66.99897895,52.72100067,68.10800171,60.40100098,40.78821358,24812006,64.27791043
"Nepal",2.14e+10,51900000,2.55e+09,3.322905439,2.122094959,9.406742517,1.445185468,0.374494522,4.82513153,6.788132175,8.836941935,52.53428781,1.168998177,51.48228729,48.51771271,10.8911583,11.82838699,9.676611641,9.254076798,7.427592221,8.625117536,5.476157026,842383,5.709943908,60.35325236,63.49154662,77.3239975,74.76399994,76.06600189,51.66394373,16260015,95.46039644
"Nicaragua",1.26e+10,949900000,-1276600000,4.768608794,3.596592092,24.04271674,3.58993112,1.121804001,5.421441551,-2.775380053,7.837993861,46.29178358,1.124975819,50.70773233,49.29226767,9.47254593,10.38295567,9.391775776,10.05443348,9.445421587,9.114381692,5.085320949,173465,5.624566318,64.17997372,65.56117585,31.92399979,70.61599731,51.77099991,38.54423361,2818694,58.84793996
"Niger",7.25e+09,5.29e+08,-1.2e+09,4.337591116,0.411245867,11.76834805,-2.642448561,1.752764736,6.882912653,-9,5.379983511,106.2356473,3.835749885,49.90339983,50.09660017,10.42105752,10.22400148,8.1531546,7.208823057,5.858291109,6.542128362,2.542337487,274474,2.764294342,46.55700983,47.95670091,59.07300186,83.76499939,71.05200195,43.46774109,7825838,74.38303078
"Nigeria",4.81e+11,3.14e+09,4.62e+09,2.652693289,-0.022235191,-1.534401575,-2.242820819,-1.460142491,4.781039635,0.088467282,5.148165193,83.00269221,2.640357135,49.34990223,50.65009777,10.26042126,10.32462887,8.639511821,8.659405907,7.499612177,7.474292193,2.736190132,2599936,2.907782497,52.92458438,53.3790064,21.03199959,25.98600006,23.54700089,45.42602892,55789651,84.22707588
"Pakistan",2.71e+11,1.621e+09,-2.822e+09,4.731147475,2.610728514,14.55008077,5.180028864,3.88488825,4.361227453,-6.343528474,7.413581564,57.88728624,2.045407255,48.62917464,51.37082536,10.14957656,10.28673926,9.706687536,9.660225745,8.811434338,8.93299584,4.484901781,4126602,4.480850076,60.13367921,60.8782312,20.76600075,61.88600159,41.93700027,22.00840891,65422753,29.47351389
"PapuaNewGuinea",2.06e+10,2.03e+08,4.9e+09,5.298986928,3.117973356,19.6846528462105,13.0525266477273,0.773709197558442,3.80544958584416,1.56710014636842,6.101681517,61.29386938,2.09300931,49.12987987,50.87012013,10.27121299,10.5212562,8.864377059,9.044125769,8.011641111,7.891285559,3.645067915,164408,4.225339444,59.74873567,59.72833212,54.35400009,52.74000168,53.52399826,48.89258087,3514523,97.31942727
"Philippines",2.93e+11,5.64e+09,4.92e+09,6.066548903,4.38340689,18.37719249,6.446070577,5.668985652,6.894715358,8.479747832,7.234163996,50.99642091,1.599599197,49.62670608,50.37329392,9.819891371,10.24842303,9.372873165,9.521644366,8.210425087,8.137580447,4.571912567,2663599,5.276701967,63.24130331,63.15587032,32.89799881,50.71500015,42.00500107,39.70535724,42982424,65.55951913
"Rwanda",8.28e+09,2.23e+08,-7.18e+08,8.867977374,6.207527424,17.68979935,8.949352548,8.372560953,10.43444531,6.248382408,4.980910274,72.35352116,2.474094537,50.97633218,49.02366782,10.23346259,10.53674383,8.692198594,8.606265665,9.334213845,9.016894511,2.808766597,189573,3.197754641,56.02024475,56.74687382,77.06099701,75.9280014,76.5019989,51.44899888,5949418,99.32654541
"SaoTomeandPrincipe",3.16e+08,27900000,-22900000,3.819988535,1.544000487,,3.838406312,2.186220453,4.106866636,,5.607601585,81.14023779,2.216631309,50.21145595,49.78854405,10.54609525,10.80309364,8.68334216,8.88959645,8.279495897,8.140505968,3.002766513,3341,3.402656129,53.42899107,53.66643582,22.00799942,50.7480011,36.48799896,35.84677044,64374,54.39666965
"Senegal",1.36e+10,4.09e+08,-1010649350.64935,6.456907802,3.394178939,15.54252265,8.449324473,8.006991355,4.82793413,12.70833334,5.551488249,79.82274271,2.919161773,50.91819178,49.08180822,10.23113913,10.74949483,9.077194072,9.418882766,8.07642194,7.96688912,2.994746476,256523,3.363789178,52.98718075,54.86805491,31.07099915,51.82099915,41.48099899,41.17951157,4855247,64.43270817
"SierraLeone",4.22e+09,2.52e+08,-3.3e+08,-20.59877072,-22.33076919,-14.87193099,-75.04564195,0.30127524,3.652150383,-55.08935874,4.568389723,78.03057216,2.205467123,50.51049961,49.48950039,10.92114561,10.88106916,9.211100439,9.155484649,7.854378905,7.8451981,2.501870589,92895,2.541267731,54.41659787,55.10602089,33.89400101,24.40600014,29.20999908,49.98911655,2411919,96.63069534
"SolomonIslands",1.15e+09,32200000,2e+07,2.542240201,0.451536225,,-41.54040143,-17.92454096,1.409421481,,6.041595127,69.38114932,2.059942864,49.16830645,50.83169355,10.47526069,10.97902379,8.803816487,9.060557758,7.189978033,7.557157299,3.444020413,10137,3.509409663,56.46799989,57.55854209,55.01399994,64.54399872,59.95000076,43.43475284,254126,77.80319718
"Somalia",6.63e+09,3.06e+08,,-1.484075684,-2.801599439,,-0.817203256,0,-7.614373352,,5.30568786,92.14217875,2.881205398,50.17990202,49.82009798,10.98720119,11.11824694,8.882340433,8.796742753,7.015197772,7.251768284,2.687133546,193298,2.769675791,50.27894188,51.01094929,13.31299973,51.34400177,32.2820015,20.30401241,3414729,24.8720858
"SouthSudan",1.09e+10,150000,-319820000,-0.174927114,-3.125160281,,,,,,6.373093444,77.29583142,2.999954993,49.9242097,50.0757903,10.90147804,11.05773731,9.351324616,9.41757146,7.801170037,7.809161677,3.469881173,221186,3.728655384,54.22799299,54.66423289,63.33800125,58.78699875,61.04600143,49.12605126,4983187,95.27744033
