"countryName","2017.GDP(currentUS$)","2017.Foreigndirectinvestmentnetinflows(BoPcurrentUS$)","2017.Netfinancialaccount(BoPcurrentUS$)","2017.GDPgrowth(annual%)","2017.GDPpercapitagrowth(annual%)","2017.Grosscapitalformation(annual%growth)","2017.Industry(includingconstruction)valueadded(annual%growth)","2017.Manufacturingvalueadded(annual%growth)","2017.Servicesvalueadded(annual%growth)","2017.Exportsofgoodsandservices(annual%growth)","2017.Agedependencyratioold(%ofworking-agepopulation)","2017.Agedependencyratioyoung(%ofworking-agepopulation)","2017.Populationgrowth(annual%)","2017.Populationfemale(%oftotal)","2017.Populationmale(%oftotal)","2017.Populationages15-19female(%offemalepopulation)","2017.Populationages15-19male(%ofmalepopulation)","2017.Populationages20-24female(%offemalepopulation)","2017.Populationages20-24male(%ofmalepopulation)","2017.Populationages25-29male(%ofmalepopulation)","2017.Populationages25-29female(%offemalepopulation)","2017.Populationages65andabove(%oftotal)","2017.Populationages65andabovefemale","2017.Populationages65andabovefemale(%oftotal)","2017.Populationages15-64male(%oftotal)","2017.Populationages15-64female(%oftotal)","2017.Laborforceparticipationrateforages15-24female(%)(modeledILOestimate)","2017.Laborforceparticipationrateforages15-24male(%)(modeledILOestimate)","2017.Laborforceparticipationrateforages15-24total(%)(modeledILOestimate)","2017.Laborforcefemale(%oftotallaborforce)","2017.Laborforcetotal","2017.Ratiooffemaletomalelaborforceparticipationrate(%)(modeledILOestimate)"
"EgyptArabRep",2.35e+11,7391700000,-9730200000,4.181221,2.190073004,11.32450331,1.796929383,2.057804581,3.96142929812987,86.04329802,8.406441465,54.54047739,1.929735233,49.43782799,50.56217201,8.408728776,8.652798335,8.143908378,8.233580823,8.524820613,8.571471877,5.159006089,2818869,5.844861419,61.4125667,61.3258068,19.77700043,42.33399963,31.29500008,23.07036159,31149152,30.09170062
"ElSalvador",2.48e+10,3.31e+08,-3.63e+08,2.322597438,1.79106277,12.26168914,3.169839639,3.44717624,2.21923764611688,2.164975821,12.85653163,42.54454787,0.520823417,53.03879384,46.96120616,9.435039322,10.74797871,9.635173474,10.39300033,8.365329911,8.431767114,8.273128904,302803,8.951435985,62.72055936,65.79275739,31.70100021,60.39799881,45.91600037,41.75521713,2844047,59.63887525
"Eritrea",2381333333.33333,49081818.1818182,-1.28e+08,5.6531822202,3.69263055833333,11.2487663544667,0.556418432263158,-4.92789664126316,2.24331882126316,132.468562943333,6.56140601873333,76.2758447706667,1.87245523153333,49.948315234,50.051684766,10.5308437386667,10.6232416693333,10.4771011786667,10.494158774,9.11093303413333,9.17117104246667,3.5886186636,85813.1333333333,3.8731122752,54.244663812,55.1436805846667,68.46099854,75.6289978,72.08699799,46.8752281086667,2087181.26666667,86.31812497
"Ethiopia",8.06e+10,2808831168.83117,-4942727272.72727,10.24581085,7.56287112,15.90269888,18.68328155,17.41080049,10.1472453541039,7.665659056,6.305496495,72.5209918,2.463699254,50.06925951,49.93074049,11.61405184,11.84780399,9.932513704,10.12054072,7.992922722,7.933985025,3.52604167,1989817,3.786419813,55.62514149,56.21431661,72.20500183,77.85500336,75.0530014,47.32194745,51450036,87.92530595
"GambiaThe",1.01e+09,14090256.6494805,-27877685.2287013,3.500000132,0.441810867,46.34967389,-0.80322027,1.499998451,5.15286747254545,-6.00965281,4.470061468,86.61765228,2.999305051,50.50207777,49.49792223,10.78276296,11.0100708,9.118314681,9.092955059,7.433692494,7.690944466,2.339272045,23806,2.244087659,51.36000477,53.28412039,36.52999878,44.76800156,40.62900162,44.33281715,680638,75.62224934
"Georgia",1.52e+10,1.8e+09,-1.27e+09,4.98609476,5.04823175,2.264064987,5.670305771,3.316090832,3.00711440853247,21.78236862,22.53691125,29.08511982,-0.059168417,52.25485542,47.74514458,4.98501648,6.209367804,6.124214013,7.115877682,7.6789396,6.831956624,14.86387866,343869,17.70364232,67.21081173,64.80565451,27.26600075,51.13700104,39.7480011,45.64189311,2031857,73.42376486
"Ghana",4.73e+10,3254990000,-1682060000,8.507156219,6.147992732,39.50864233,16.67551292,3.732673358,6.36115662477922,12.26209389,5.825981838,66.31049309,2.19818485,50.17032025,49.82967975,9.993010469,10.51246748,9.029241899,9.480534883,8.209754072,8.074010635,3.384513271,531464,3.673903653,57.4176441,58.76422939,51.9640007,55.38199997,53.70999908,49.52456071,13636862,94.44129496
"Guinea",1.05e+10,560146493.506494,62301298.7012987,12.70155339,9.854569163,180.5260496,26.21289599,2.721568631,4.43340616711688,34.46326335,5.740880262,77.38794261,2.558581179,49.86046831,50.13953169,10.60393036,10.76735919,9.08749257,9.251535678,7.812590177,7.689714008,3.134886236,212944,3.358289516,54.65896088,54.5535005,49.25400162,38.01599884,43.57300186,49.06865304,4715858,96.31350108
"GuineaBissau",1.35e+09,19056506.4935065,40930196.1038961,5.91897567,3.324895938,32.05758476,11.90567301,2.798256764,6.64424113019481,-8.618070735,5.408670484,74.76576529,2.479606809,50.79735622,49.20264378,10.18224625,10.51281015,9.293807689,9.43385925,8.248116122,8.344236096,3.001907824,31692,3.351951762,55.11024823,55.88109308,48.47000122,51.10200119,49.78099823,47.07518891,779982,83.99913122
"Haiti",8.41e+09,112851948.051948,-342558441.558442,1.173279505,-0.060334351,9.81392005,0.934267601,1.015625,2.50194726537662,-1.212121212,7.713363892,52.98689766,1.226802509,50.55181462,49.44818538,10.0456153,10.43304476,9.52979964,9.70919791,8.923196543,8.876050042,4.799845263,293554,5.288110264,61.79618992,62.64960708,31.41300011,38.77000046,35.10300064,48.00853835,5014081,87.87619676
"Honduras",2.3e+10,1.26e+09,-6.77e+08,4.78529791,3.063958783,6.258692311,4.464772766,4.030913063,3.18655885766234,5.553717346,7.302446167,49.67368177,1.656372036,50.13976687,49.86023313,10.52479989,10.94206277,9.949703852,10.27957917,9.173289555,8.977318838,4.651946931,236455,5.089995985,63.45752628,63.94890953,40.62099838,73.05400085,57.08300018,37.83872704,4312986,59.33141919
"India",2.6e+12,4e+10,-3.69e+10,6.624227116,5.429243119,10.0015323,4.836038903,5.097682874,8.62215362081818,0,9.042915393,41.94993523,1.12707106,48.18032713,51.81967287,9.134189586,9.470269921,8.804762647,9.081871483,8.628008492,8.497204017,5.988969249,41921158,6.497174471,66.23087531,66.22552975,15.7510004,48.04499817,32.75600052,24.54290055,520194130,34.5129829
"Indonesia",1.02e+12,2.21e+10,-1.82e+10,5.067680274,3.9230726,5.327805107,4.085485797,4.27341918,5.77065692937662,9.090724702,7.901288619,40.63376248,1.095377765,49.65805436,50.34194564,8.470336791,8.87518619,8.185026321,8.440803217,8.138243505,8.003358319,5.319477497,7723237,5.89141916,67.45659946,67.18990165,37.92699814,56.64199829,47.53099823,38.24010226,127110965,62.02293202
"Kenya",7.49e+10,6.72e+08,-4.77e+09,4.88544448,2.272175223,11.24079595,3.581845626,0.185061815,6.31361151436364,-6.164016979,4.725705445,71.18453435,2.523110563,50.30022221,49.69977779,10.86302299,11.08699395,9.20191365,9.332935558,8.348539032,8.296750404,2.686429995,740018,2.960174185,56.52186939,57.16860946,32.11299896,36.21300125,34.16899872,48.49929505,19352405,91.19455084
"Kiribati",1.96e+08,1242146.83399481,75485714.2857143,3.102807007,1.32859334,,19.6969696945455,0,6.10072171645454,,6.373796303,57.25592184,1.735798132,50.69201625,49.30798375,9.328023049,10.06899676,9.124650453,9.626441788,8.758755271,8.350139819,3.895255932,2687,4.553851369,60.54639858,61.66935006,,,,,,
"KoreaDemPeoplesRep",,86618389.6103896,,,,,,,,,13.57939715,29.49856077,0.481109848,51.08895834,48.91104166,7.228902803,7.906529866,7.498854533,8.169918311,7.831761844,7.244966605,9.490907857,1567462,12.03604158,71.62562379,68.23241127,75.53700256,73.7009964,74.59899902,47.77164884,16282869,85.59302207
"Kosovo",7.13e+09,3.25e+08,-3.65e+08,4.466099856,3.638679499,10.96990389,6.492524168,3.239999712,2.10117348787013,16.23940908,,,0.79520011,,,,,,,,,,,,,,,,,,,
"KyrgyzRepublic",7.56e+09,93791000,1.36e+08,4.583638398,2.526200055,3.924709475,9.319418026,7.58886977,5.39621755727273,3.099999968,7.050362154,50.01638671,1.986874252,50.41428499,49.58571501,7.710884725,8.181615893,8.595383713,9.111720283,9.826546207,9.61723664,4.48876341,169373,5.417441456,63.58164251,63.7513244,30.02799988,52.83399963,41.67200089,39.99600077,2605503,63.62340197
"LaoPDR",1.69e+10,1001675324.67532,-2353636363.63636,6.892747966,5.337134727,3,11.60716721,4.425370639,6.99140843603896,11,6.386965998,52.1271319,1.465996287,50.11884374,49.88115626,10.10274834,10.46334742,10.08773627,10.36182537,9.425823138,9.225182,4.029273158,155219,4.515812574,62.82808311,63.34243271,63.72200012,57.68799973,60.66600037,49.771289,3602800,96.45321126
"Lesotho",2.64e+09,43200000,-56800000,5.590876671,4.195284019,2.30662833823377,1.33717135944156,9.60158105696104,3.24896265907792,3.3460558378052,7.496822623,58.88443882,1.330510302,51.44848529,48.55151471,10.70759676,11.42313549,10.31526106,10.99687637,9.989421913,9.356875796,4.505809463,60415,5.257977261,59.63975479,60.54041023,37.09000015,51.2519989,44.19300079,46.72205764,959001,79.67545919
"Liberia",2.158e+09,613228748.051948,-937968663.148936,2.454596437,-0.102120901,0.513973484220779,10.5513893,-1.31912274706494,4.89628779832468,-8.31804961935065,5.544852457,75.8377613,2.527128366,49.54762434,50.45237566,10.66393181,10.85466792,8.755333651,8.860205415,7.55943804,7.503663819,3.056992256,78076,3.330108831,54.88493566,55.38380959,29.20599937,29.32299995,29.26600075,48.43734303,1532902,93.96045793
"Madagascar",1.15e+10,501493506.493506,11012987.012987,4.170794766,1.415502391,5.39517958411688,9.13671359896104,4.82692732578947,3.27245217787013,13.4064023664935,5.221841785,73.02852031,2.680584646,50.1305938,49.8694062,11.07498806,11.12621718,9.483541412,9.475173094,7.786205702,7.782607475,2.929498557,406232,3.169023094,55.87746192,56.32310724,73.5490036,78.14499664,75.84400177,48.84428137,13053653,93.50646492
"Malawi",6.3e+09,2.77e+08,-6.64e+08,4.000030517,1.037151983,30.02119049,2.199783822,2.623613004,5.01617734907792,3.656394847,5.617759421,82.94920446,2.890290195,50.46127702,49.53872298,11.09604358,11.32546947,9.61822412,9.752682719,8.324056162,8.257229764,2.979185381,321485,3.421162158,52.70688164,53.35029344,61.57099915,65.18299866,63.37599945,48.05459665,8029723,88.36248943
"Mali",1.53e+10,196571428.571429,-335111111.111111,5.3,2.192772082,-6.65224536,6.300000001,,6.61893471225974,2.15424426,5.060264879,95.8423133,2.995246713,49.95645826,50.04354174,10.58977654,10.83306696,8.558148272,8.663235573,7.030872302,6.993867481,2.518765526,261484,2.822912658,49.32280871,50.22884265,53.0019989,67.59999847,60.3730011,43.06552719,6933000,73.61036921
"Mauritania",5.02e+09,5.88e+08,-7.45e+08,3.5,0.709690592,10.62278417,3.400039986,-0.987840051142857,6.43841419672727,8,5.512068528,70.12994186,2.732958532,49.60019764,50.39980236,10.15466927,10.28309103,8.980168033,9.121567635,8.081690879,7.918920645,3.138240399,78921,3.599720856,57.05312591,56.81292818,21.56999969,41.52299881,31.69599915,31.29855699,1312118,45.77409797
"MicronesiaFedSts",3.36e+08,6994457.44680851,28125922.2222222,2,1.413382097,,-7.85658589662338,17.3211737851948,0.861632500297872,,7.749488659,53.35195531,0.57677575,48.74547556,51.25452444,11.8689863,11.99600688,11.30527748,11.42846579,10.04935944,9.100981631,4.810316077,2721,5.289143746,62.2113767,61.93021674,,,,,,
"Moldova",8.13e+09,208460000,-569770000,4.4999999,4.564882779,2.80779221811688,3.0000003,3.799998223,2.58208025023377,12.70000004,14.8011338,21.44500162,-0.062069612,52.01896122,47.98103878,5.042846615,5.72976043,6.765252555,7.593722863,10.49723842,9.353511743,10.86351442,241459,13.07629635,74.62259802,72.26569599,17.11000061,21.32500076,19.26000023,48.95960254,1269659,86.13980254
"Mongolia",1.15e+10,1.49e+09,-1.13e+09,5.88462458,4.223566841,36.20868573,-1.023870568,22.77569623,3.47948973693507,13.41944,6.079691094,44.74654019,1.581178092,50.53249028,49.46750972,6.901561512,7.202368276,7.94016725,8.328403806,9.952518791,9.623220707,4.030924225,72228,4.647281333,66.25094318,66.35109146,23.7159996,36.42300034,30.14599991,45.33038539,1283607,79.63001815
"Morocco",1.09e+11,2.65e+09,-2.67e+09,4.100000007,1.44168575553247,3.373809727,2.965802391,1.303567264,2.25245144951948,8.800000022,10.28150103,41.60629651,1.303363091,50.47215707,49.52784293,7.932265257,8.477955656,8.197447443,8.677299785,8.457154627,8.279854325,6.769142223,1293221,7.169210239,65.27742877,66.38805952,16.94300079,50.30699921,33.98199844,26.05207573,12714484,33.67007197
"Mozambique",1.23e+10,2.32e+09,-2.36e+09,3.710697424,0.77662851,3.495352176,4.855827446,-0.763028632,6.28438378738961,11.70871471,6.067652468,86.04977131,2.86987986,51.15974545,48.84025455,10.70313131,11.16149412,8.873398706,9.168441643,7.445141369,7.298776915,3.158304098,542294,3.572776813,51.19563825,52.86868889,74.46399689,66.02300262,70.26200104,54.81694326,12898678,110.645763
"Myanmar",6.93e+10,4.68e+09,-5.26e+09,6.368840526,5.401455162,,8.9,10.13229531,8.76477665097403,,8.499200843,39.7867696,0.913623972,51.15752759,48.84247241,9.143813539,9.617319236,8.458960477,8.79777458,8.135766941,7.940733286,5.731628432,1744432,6.389139278,67.3193741,67.54979648,51.52899933,67.22399902,59.37200165,40.72710935,25413014,64.2034255
"Nepal",2.45e+10,1.96e+08,-2.45e+08,7.499402289,6.317378325,29.09636891,10.88611593,9.695186968,4.19743680819481,16.93680878,9.178027868,48.80561019,1.105653169,51.45671778,48.54328222,10.70076063,11.9717799,9.858823164,9.974065073,7.750785134,8.795915165,5.809480007,921290,6.109598892,61.83148357,64.68268005,77.37999725,74.17500305,75.77200317,51.78498234,17053278,96.35435522
"Nicaragua",1.38e+10,896600000,-870600000,4.861094976,3.720109815,-1.417658437,3.523023013,5.154311923,5.16442675450649,10.16231095,8.310140922,44.31010656,1.094054992,50.69842263,49.30157737,9.120028577,10.02027164,9.117395508,9.832757328,9.368636567,8.970736777,5.444979326,190557,6.045175838,64.92640683,66.10114916,31.75699997,69.93199921,51.38800049,38.9291185,2939653,59.93258843
"Niger",8.12e+09,526857142.857143,-900233766.233766,4.894516591,0.96604934,2.375675919,6.021432412,5.88681457,5.9311881297013,7.093655436,5.403774891,106.244006,3.817092613,49.85517298,50.14482702,10.55520731,10.63753589,8.277108303,7.579404144,5.73416648,6.527289857,2.553192322,292571,2.73237583,46.54091291,47.96005965,59.31499863,84.01899719,71.4980011,43.40624553,8438963,74.43910383
"Nigeria",3.76e+11,3.5e+09,4.32e+09,0.81454403,-1.771579886,1.4816985227013,2.185734747,-0.211601998,3.56429251736364,5.82017116675325,5.164904307,82.6016005,2.598704722,49.32625945,50.67374055,10.36596739,10.43471397,8.637547142,8.655548656,7.394871881,7.385201567,2.75070589,2757975,2.929121271,53.03238261,53.48903775,20.69099998,25.57699966,23.17200089,45.43899148,58958901,84.32880491
"Pakistan",3.05e+11,2.815e+09,-1.5837e+10,5.700621241,3.655196043,9.545115254,5.433225047,5.816775292,4.96201366825974,-0.780566965,7.401883295,57.26961264,1.954080197,48.63393041,51.36606959,9.674680487,9.873647312,9.489402572,9.499457165,8.798001086,8.910775284,4.494939001,4325735,4.514598676,60.39540609,61.07721876,22.03700066,64.125,43.77000046,22.39358014,69957925,30.14184065
"PapuaNewGuinea",2.11e+10,34135064.9350649,3571038961.03896,2.2,0.141783691,19.5189090418261,21.2449132188889,0.347137624333333,2.02249041644444,1.513772719,6.32009949,59.64005195,2.034465906,49.12863841,50.87136159,10.26845691,10.5284336,9.017718689,9.209833231,7.991769349,7.862473808,3.808203014,178799,4.410775773,60.29075534,60.2187984,54.17900085,52.5719986,53.35200119,48.90265803,3695703,97.39513313
"Philippines",3.14e+11,1e+10,-3.07e+09,6.684517503,5.059747393,9.002600823,7.166065759,8.554656247,6.95413367303896,19.20512007,7.565405387,49.96054122,1.53468336,49.67424777,50.32575223,9.525194039,10.03154402,9.280681994,9.514133447,8.405006627,8.329127913,4.802640803,2876390,5.519072766,63.54380515,63.41856286,32.29700089,50.1780014,41.4679985,39.89897795,44643324,65.99092256
"Rwanda",9.14e+09,293413074,-4.63e+08,6.100594048,3.572454488,6.480446927,4.240038981,6.465827628,7.64923318349351,33.54037267,5.228615126,70.55418114,2.41162334,50.96393002,49.03606998,10.32896145,10.63705927,8.649293365,8.606331254,8.586770651,8.389966769,2.974474884,209228,3.362775648,56.51081604,57.25167811,76.46700287,75.05000305,75.76699829,51.53312546,6296321,99.71835669
"SaoTomeandPrincipe",3.91e+08,4.1e+07,-48300000,3.874960221,1.629463056,,3.512268365,6.535689829,3.72329722225974,,5.317546913,78.93180158,2.185438641,50.20187437,49.79812563,10.81789823,11.06579529,8.622538507,8.822170901,8.028106727,7.895301228,2.88606009,3381,3.295964126,54.18308683,54.36049912,21.52099991,49.65200043,35.68999863,35.98373816,67889,54.79557147
"Senegal",1.64e+10,386324675.324675,-1.02e+09,6.78708045,3.829803949,12.51160671,7.717432954,6.596043999,5.32664572598701,8.566791075,5.559511335,79.248798,2.808389152,50.87041056,49.12958944,10.13551859,10.64648959,8.941917699,9.273731983,8.028489398,7.887107032,3.008258317,274185,3.400428711,53.20465917,54.9844802,31.20100021,51.38600159,41.33599854,41.38220132,5179014,65.17070981
"SierraLeone",3.77e+09,259285714.285714,-307012987.012987,4.157662051,1.938368077,-4.85202253538961,-15.38253492,5.011846317,4.95464414138961,11.7452216481818,4.582768454,76.01635838,2.153733635,50.47717308,49.52282692,10.98318098,10.98738373,9.322643721,9.23884189,7.841771927,7.874811681,2.53753633,98918,2.593095233,55.02795289,55.70816236,33.31600189,23.50699997,28.46800041,50.14706172,2534310,97.34591894
"SolomonIslands",1.3e+09,36600000,9809211.945,3.238417147,1.224793231,,-41.54040143,-17.92454096,1.409421481,,6.083554173,67.37562493,1.969732371,49.16201026,50.83798974,10.54037778,10.98666323,8.937976836,9.331552953,7.385575701,7.49594908,3.507196451,10826,3.60207487,57.18013482,58.13760818,54.73899841,64.5039978,59.80699921,43.37862973,267203,77.75371463
"Somalia",7.37e+09,306896103.896104,,-1.484075684,-2.801599439,,-0.817203256,0,-7.614373352,,5.37268696,91.33659898,2.92188314,50.1870235,49.8129765,10.92648602,11.05913454,9.035580993,9.021318154,7.114430422,7.309985703,2.731282834,207259,2.801237167,50.44255657,51.22758466,13.46500015,51.64199829,32.5379982,20.44850697,3641415,25.07640077
